ROW, FILEPATH, SLURM_ARRAY_TASK_ID
18724, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09515/SS.09515_SS.14479.h5, 187
3425, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10358/SS.10358_SS.16970.h5, 34
14032, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16006/SS.16006_SS.17223.h5, 140
15233, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05338/SS.05338_SS.18539.h5, 152
3025, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10737/SS.10737_SS.17892.h5, 30
15833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10898/SS.10898_SS.17215.h5, 158
9920, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04916/SS.04916_SS.18739.h5, 99
9621, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16707/SS.16707_SS.17683.h5, 96
9019, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17373/SS.17373_SS.17724.h5, 90
12633, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03761/SS.03761_SS.09548.h5, 126
20123, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14625/SS.14625_SS.17130.h5, 201
725, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04973/SS.04973_SS.14599.h5, 7
15630, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10205/SS.10205_SS.16980.h5, 156
14634, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10705/SS.10705_SS.16980.h5, 146
20521, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16870/SS.16870_SS.18340.h5, 205
18624, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16490/SS.16490_SS.17952.h5, 186
21035, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.10740.h5, 210
19721, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10893/SS.10893_SS.10898.h5, 197
19224, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10454/SS.10454_SS.17018.h5, 192
7433, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17455/SS.17455_SS.18739.h5, 74
11034, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15576/SS.15576_SS.17724.h5, 110
13834, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10399/SS.10399_SS.16684.h5, 138
12135, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10813/SS.10813_SS.17930.h5, 121
6025, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10221/SS.10221_SS.10278.h5, 60
15933, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10190/SS.10190_SS.14479.h5, 159
14833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10222/SS.10222_SS.15729.h5, 148
7633, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15350/SS.15350_SS.18411.h5, 76
13433, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10177/SS.10177_SS.15350.h5, 134
12832, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04909/SS.04909_SS.16970.h5, 128
7033, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05230/SS.05230_SS.05338.h5, 70
15533, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09410/SS.09410_SS.18739.h5, 155
14234, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09914/SS.09914_SS.17724.h5, 142
4424, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09637/SS.09637_SS.09654.h5, 44
5425, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09548/SS.09548_SS.10358.h5, 54
7832, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08825/SS.08825_SS.14972.h5, 78
15033, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10524/SS.10524_SS.17940.h5, 150
12733, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04909/SS.04909_SS.15672.h5, 127
12534, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03761/SS.03761_SS.18365.h5, 125
11233, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10740/SS.10740_SS.18596.h5, 112
21235, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05038/SS.05038_SS.10872.h5, 212
1224, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09268/SS.09268_SS.10857.h5, 12
6732, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09220/SS.09220_SS.10221.h5, 67
20323, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10359/SS.10359_SS.17875.h5, 203
20422, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10841/SS.10841_SS.15249.h5, 204
5325, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09548/SS.09548_SS.18011.h5, 53
4625, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10368/SS.10368_SS.10373.h5, 46
17528, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10485/SS.10485_SS.10705.h5, 175
436, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10706/SS.10706_SS.17016.h5, 4
7132, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14479/SS.14479_SS.17223.h5, 71
15332, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05338/SS.05338_SS.15007.h5, 153
13134, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14411/SS.14411_SS.14753.h5, 131
17829, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15157/SS.15157_SS.16870.h5, 178
17327, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10495/SS.10495_SS.19267.h5, 173
16229, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10215/SS.10215_SS.10776.h5, 162
12235, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09218/SS.09218_SS.18411.h5, 122
1624, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14764/SS.14764_SS.17809.h5, 16
2924, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15604/SS.15604_SS.18596.h5, 29
15731, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10205/SS.10205_SS.10421.h5, 157
10835, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09501/SS.09501_SS.19267.h5, 108
4825, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14578/SS.14578_SS.18596.h5, 48
5525, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14457/SS.14457_SS.14753.h5, 55
18523, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10406/SS.10406_SS.17952.h5, 185
6832, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10759/SS.10759_SS.18042.h5, 68
1025, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05441/SS.05441_SS.09410.h5, 10
20223, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10359/SS.10359_SS.16870.h5, 202
18036, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09228/SS.09228_SS.15248.h5, 180
11334, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14712/SS.14712_SS.17442.h5, 113
14433, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10922/SS.10922_SS.17455.h5, 144
2625, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09574/SS.09574_SS.17018.h5, 26
13735, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09275/SS.09275_SS.18308.h5, 137
16328, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15427/SS.15427_SS.17858.h5, 163
17936, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09228/SS.09228_SS.18895.h5, 179
14933, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10817/SS.10817_SS.16507.h5, 149
4524, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09637/SS.09637_SS.17534.h5, 45
16032, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10190/SS.10190_SS.18411.h5, 160
2326, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05179/SS.05179_SS.10524.h5, 23
7333, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10373/SS.10373_SS.20193.h5, 73
6933, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05230/SS.05230_SS.15157.h5, 69
13534, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10277/SS.10277_SS.15157.h5, 135
10336, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08936/SS.08936_SS.16684.h5, 103
19424, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10386/SS.10386_SS.15753.h5, 194
18336, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10278/SS.10278_SS.17024.h5, 183
13634, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09275/SS.09275_SS.18411.h5, 136
18136, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10202/SS.10202_SS.10935.h5, 181
14334, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10935/SS.10935_SS.15427.h5, 143
12935, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17024/SS.17024_SS.17723.h5, 129
20636, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05283/SS.05283_SS.17892.h5, 206
5024, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09304/SS.09304_SS.16694.h5, 50
6532, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10916/SS.10916_SS.16203.h5, 65
11434, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15248/SS.15248_SS.16814.h5, 114
12334, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09218/SS.09218_SS.17875.h5, 123
5224, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14648/SS.14648_SS.17223.h5, 52
3224, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09629/SS.09629_SS.10591.h5, 32
11535, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10275/SS.10275_SS.10830.h5, 115
17728, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14605/SS.14605_SS.15288.h5, 177
14735, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10222/SS.10222_SS.17223.h5, 192421135, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05038/SS.05038_SS.10177.h5, 211
11833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10830/SS.10830_SS.10916.h5, 118
8421, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10430/SS.10430_SS.18940.h5, 84
7233, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16814/SS.16814_SS.17723.h5, 72
18436, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10406/SS.10406_SS.15350.h5, 184
11133, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10913/SS.10913_SS.16507.h5, 111
10935, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09501/SS.09501_SS.17227.h5, 109
16729, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10252/SS.10252_SS.15678.h5, 167
9221, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17724/SS.17724_SS.18365.h5, 92
13233, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15907/SS.15907_SS.17534.h5, 132
6324, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10591/SS.10591_SS.10867.h5, 63
9320, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09270/SS.09270_SS.16203.h5, 93
17429, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10485/SS.10485_SS.17455.h5, 174
237, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15636/SS.15636_SS.17858.h5, 2
5925, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10221/SS.10221_SS.17273.h5, 59
16628, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05322/SS.05322_SS.10820.h5, 166
8121, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10721/SS.10721_SS.10916.h5, 81
17229, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10495/SS.10495_SS.10691.h5, 172
16132, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10215/SS.10215_SS.15007.h5, 161
10121, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.18531/SS.18531_SS.19744.h5, 101
4025, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10763/SS.10763_SS.18365.h5, 40
10633, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17227/SS.17227_SS.18462.h5, 106
8020, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15753/SS.15753_SS.16684.h5, 80
11735, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15672/SS.15672_SS.16490.h5, 117
18824, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09654/SS.09654_SS.18365.h5, 188
20836, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10899/SS.10899_SS.18596.h5, 208
13334, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10177/SS.10177_SS.14565.h5, 133
17130, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10891/SS.10891_SS.17878.h5, 171
3825, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15288/SS.15288_SS.17809.h5, 38
2725, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.18352/SS.18352_SS.18940.h5, 27
5624, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14976/SS.14976_SS.18462.h5, 56
925, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05441/SS.05441_SS.17940.h5, 9
8520, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17016/SS.17016_SS.18739.h5, 85
4924, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09806/SS.09806_SS.14938.h5, 49
8221, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10901/SS.10901_SS.17929.h5, 82
6
1825, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14972/SS.14972_SS.16684.h5, 18
8921, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15255/SS.15255_SS.16203.h5, 89
6632, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09220/SS.09220_SS.16490.h5, 66
19024, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10867/SS.10867_SS.14768.h5, 190
16929, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09508/SS.09508_SS.15729.h5, 169
14534, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17930/SS.17930_SS.18463.h5, 145
12035, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09309/SS.09309_SS.10841.h5, 120
8322, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10430/SS.10430_SS.16980.h5, 83
9521, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09769/SS.09769_SS.14461.h5, 95
1525, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.06585/SS.06585_SS.15604.h5, 15
20024, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04275/SS.04275_SS.15678.h5, 200
19623, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10872/SS.10872_SS.14457.h5, 196
3623, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.07111/SS.07111_SS.16490.h5, 36
20936, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.18839.h5, 209
15834, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10898/SS.10898_SS.14457.h5, 158
826, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04973/SS.04973_SS.10386.h5, 8
14135, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17130/SS.17130_SS.17930.h5, 141
19823, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10820/SS.10820_SS.16006.h5, 198
2126, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09529/SS.09529_SS.10368.h5, 21
336, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10706/SS.10706_SS.16694.h5, 3
14033, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16006/SS.16006_SS.17877.h5, 140
6225, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10691/SS.10691_SS.17442.h5, 62
5125, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09304/SS.09304_SS.14768.h5, 51
1424, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.06585/SS.06585_SS.10753.h5, 14
2825, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10857/SS.10857_SS.18463.h5, 28
2225, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09529/SS.09529_SS.16870.h5, 22
15234, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05338/SS.05338_SS.09769.h5, 152
3725, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10753/SS.10753_SS.15007.h5, 37
5825, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16598/SS.16598_SS.18739.h5, 58
626, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10330/SS.10330_SS.16598.h5, 6
18236, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10202/SS.10202_SS.17940.h5, 182
2525, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09574/SS.09574_SS.10721.h5, 25
5725, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10586/SS.10586_SS.18411.h5, 57
2026, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17683/SS.17683_SS.17929.h5, 20
19125, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10454/SS.10454_SS.10586.h5, 191
12634, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03761/SS.03761_SS.18539.h5, 126
17029, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14938/SS.14938_SS.16793.h5, 170
6125, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14461/SS.14461_SS.18157.h5, 61
20737, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10899/SS.10899_SS.15007.h5, 207
3524, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.07111/SS.07111_SS.17853.h5, 35
16829, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10252/SS.10252_SS.10430.h5, 168
10535, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14537/SS.14537_SS.15678.h5, 105
21036, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.10817.h5, 210
14635, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10705/SS.10705_SS.10916.h5, 146
10221, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10421/SS.10421_SS.17442.h5, 102
15434, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09410/SS.09410_SS.15678.h5, 154
19924, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04275/SS.04275_SS.10813.h5, 199
19324, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10197/SS.10197_SS.15016.h5, 193
9121, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10776/SS.10776_SS.14972.h5, 91
12436, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14565/SS.14565_SS.15288.h5, 124
8821, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14837/SS.14837_SS.17875.h5, 88
9821, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10188/SS.10188_SS.10197.h5, 98
7034, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05230/SS.05230_SS.10813.h5, 70
7734, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08825/SS.08825_SS.17544.h5, 77
19525, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10386/SS.10386_SS.17875.h5, 195
15133, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15249/SS.15249_SS.17892.h5, 151
18725, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09515/SS.09515_SS.17613.h5, 187
14235, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09914/SS.09914_SS.10817.h5, 142
11234, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10740/SS.10740_SS.17858.h5, 112
3026, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10737/SS.10737_SS.14457.h5, 30
3426, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10358/SS.10358_SS.14625.h5, 34
726, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04973/SS.04973_SS.05441.h5, 7
12535, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03761/SS.03761_SS.09654.h5, 125
15034, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10524/SS.10524_SS.10820.h5, 150
7534, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15678/SS.15678_SS.17809.h5, 75
11035, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15576/SS.15576_SS.17542.h5, 110
12136, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10813/SS.10813_SS.10867.h5, 121
13835, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10399/SS.10399_SS.14578.h5, 138
15631, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10205/SS.10205_SS.14648.h5, 156
10021, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04916/SS.04916_SS.10763.h5, 100
15534, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09410/SS.09410_SS.14938.h5, 155
1724, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10505/SS.10505_SS.16878.h5, 17
0
3926, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10763/SS.10763_SS.15248.h5, 39
12833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04909/SS.04909_SS.10275.h5, 128
14834, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10222/SS.10222_SS.10586.h5, 148
3325, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09629/SS.09629_SS.15427.h5, 33
7133, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14479/SS.14479_SS.15576.h5, 71
