,names,starttime,endtime
4409,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09309..DPN.453009309.2023.10.26.00.00.00.000.N.miniseed,1698278400.0,1698333678.0
4410,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15288..DPE.453015288.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
4411,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15367..DPE.453015367.2023.10.25.00.00.00.000.E.miniseed,1698192000.0,1698244278.0
4412,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10872..DPE.453010872.2023.10.01.00.00.00.000.E.miniseed,1696118400.0,1696204800.0
4413,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10830..DPN.453010830.2023.10.07.00.00.00.000.N.miniseed,1696636800.0,1696723200.0
4414,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16980..DPZ.453016980.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
4415,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.04916..DPZ.453004916.2023.10.25.00.00.00.000.Z.miniseed,1698192000.0,1698244074.0
4416,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09309..DPE.453009309.2023.10.04.00.00.00.000.E.miniseed,1696377600.0,1696464000.0
4417,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17929..DPZ.453017929.2023.10.18.00.00.00.000.Z.miniseed,1697587200.0,1697673600.0
4418,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18531..DPN.453018531.2023.10.04.00.00.00.000.N.miniseed,1696377600.0,1696464000.0
4419,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10737..DPE.453010737.2023.10.27.00.00.00.000.E.miniseed,1698364800.0,1698400658.0
4420,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.04275..DPZ.453004275.2023.10.20.00.00.00.000.Z.miniseed,1697760000.0,1697846400.0
4421,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.08825..DPZ.453008825.2023.10.16.00.00.00.000.Z.miniseed,1697414400.0,1697500800.0
4422,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09529..DPE.453009529.2023.10.22.00.00.00.000.E.miniseed,1697932800.0,1698019200.0
4423,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14479..DPN.453014479.2023.09.26.11.37.06.000.N.miniseed,1695728226.0,1695772800.0
4424,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17215..DPN.453017215.2023.10.14.00.00.00.000.N.miniseed,1697241600.0,1697328000.0
4425,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17892..DPZ.453017892.2023.10.12.00.00.00.000.Z.miniseed,1697068800.0,1697155200.0
4426,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17273..DPN.453017273.2023.10.16.00.00.00.000.N.miniseed,1697414400.0,1697500800.0
4427,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18940..DPZ.453018940.2023.10.04.00.00.00.000.Z.miniseed,1696377600.0,1696464000.0
4428,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14753..DPE.453014753.2023.10.15.00.00.00.000.E.miniseed,1697328000.0,1697414400.0
4429,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10190..DPN.453010190.2023.10.05.00.00.00.000.N.miniseed,1696464000.0,1696550400.0
4430,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15016..DPE.453015016.2023.10.03.00.00.00.000.E.miniseed,1696291200.0,1696377600.0
4431,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17809..DPE.453017809.2023.09.26.00.00.00.000.E.miniseed,1695686400.0,1695772800.0
4432,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14565..DPE.453014565.2023.10.08.00.00.00.000.E.miniseed,1696723200.0,1696809600.0
4433,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10778..DPN.453010778.2023.10.12.00.00.00.000.N.miniseed,1697068800.0,1697155200.0
4434,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.19267..DPN.453019267.2023.10.04.00.00.00.000.N.miniseed,1696377600.0,1696464000.0
4435,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10820..DPN.453010820.2023.10.21.00.00.00.000.N.miniseed,1697846400.0,1697932800.0
4436,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.20247..DPN.453020247.2023.10.24.00.00.00.000.N.miniseed,1698105600.0,1698192000.0
4437,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14411..DPZ.453014411.2023.10.06.00.00.00.000.Z.miniseed,1696550400.0,1696636800.0
4438,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09914..DPN.453009914.2023.10.10.00.00.00.000.N.miniseed,1696896000.0,1696982399.0
4439,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15007..DPZ.453015007.2023.10.06.00.00.00.000.Z.miniseed,1696550400.0,1696636800.0
4440,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10277..DPZ.453010277.2023.10.05.00.00.00.000.Z.miniseed,1696464000.0,1696550400.0
4441,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14457..DPE.453014457.2023.10.06.00.00.00.000.E.miniseed,1696550400.0,1696636800.0
4442,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17809..DPN.453017809.2023.09.27.00.00.00.000.N.miniseed,1695772800.0,1695859200.0
4443,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10857..DPZ.453010857.2023.09.28.12.10.54.000.Z.miniseed,1695903054.0,1695945600.0
4444,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10485..DPN.453010485.2023.10.06.00.00.00.000.N.miniseed,1696550400.0,1696636800.0
4445,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10759..DPN.453010759.2023.09.30.00.00.00.000.N.miniseed,1696032000.0,1696118400.0
4446,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17223..DPZ.453017223.2023.10.04.00.00.00.000.Z.miniseed,1696377600.0,1696464000.0
4447,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17878..DPE.453017878.2023.10.12.00.00.00.000.E.miniseed,1697068800.0,1697155200.0
4448,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10891..DPE.453010891.2023.10.04.00.00.00.000.E.miniseed,1696377600.0,1696464000.0
4449,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10776..DPZ.453010776.2023.10.23.00.00.00.000.Z.miniseed,1698019200.0,1698105600.0
4450,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17521..DPE.453017521.2023.10.14.00.00.00.000.E.miniseed,1697241600.0,1697328000.0
4451,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18352..DPE.453018352.2023.10.25.00.00.00.000.E.miniseed,1698192000.0,1698244546.0
4452,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10252..DPZ.453010252.2023.10.07.00.00.00.000.Z.miniseed,1696636800.0,1696723200.0
4453,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10222..DPN.453010222.2023.10.20.00.00.00.000.N.miniseed,1697760000.0,1697846400.0
4454,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17858..DPN.453017858.2023.10.25.00.00.00.000.N.miniseed,1698192000.0,1698244326.0
4455,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05179..DPZ.453005179.2023.09.29.00.00.00.000.Z.miniseed,1695945600.0,1696032000.0
4456,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05338..DPZ.453005338.2023.10.23.00.00.00.000.Z.miniseed,1698019200.0,1698105600.0
4457,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18308..DPN.453018308.2023.10.19.00.00.00.000.N.miniseed,1697673600.0,1697760000.0
4458,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18739..DPZ.453018739.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
4459,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10177..DPZ.453010177.2023.10.06.00.00.00.000.Z.miniseed,1696550400.0,1696636800.0
4460,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10817..DPZ.453010817.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
4461,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17858..DPZ.453017858.2023.10.23.00.00.00.000.Z.miniseed,1698019200.0,1698105600.0
4462,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17521..DPE.453017521.2023.10.24.00.00.00.000.E.miniseed,1698105600.0,1698192000.0
4463,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14599..DPN.453014599.2023.10.10.00.00.00.000.N.miniseed,1696896000.0,1696982399.0
4464,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14578..DPE.453014578.2023.09.28.12.42.10.000.E.miniseed,1695904930.0,1695945600.0
4465,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10867..DPZ.453010867.2023.10.01.00.00.00.000.Z.miniseed,1696118400.0,1696204800.0
4466,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10763..DPN.453010763.2023.10.11.00.00.00.000.N.miniseed,1696982400.0,1697068800.0
4467,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15678..DPE.453015678.2023.09.27.06.30.50.000.E.miniseed,1695796250.0,1695859200.0
4468,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.03761..DPN.453003761.2023.10.23.00.00.00.000.N.miniseed,1698019200.0,1698105600.0
4469,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14648..DPE.453014648.2023.10.10.00.00.00.000.E.miniseed,1696896000.0,1696982399.0
4470,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15729..DPZ.453015729.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
4471,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16878..DPZ.453016878.2023.10.09.00.00.00.000.Z.miniseed,1696809600.0,1696896000.0
4472,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10221..DPE.453010221.2023.10.15.00.00.00.000.E.miniseed,1697328000.0,1697414400.0
4473,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15248..DPN.453015248.2023.10.14.00.00.00.000.N.miniseed,1697241600.0,1697328000.0
4474,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16598..DPE.453016598.2023.10.14.00.00.00.000.E.miniseed,1697241600.0,1697328000.0
4475,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15636..DPN.453015636.2023.09.28.00.00.00.000.N.miniseed,1695859200.0,1695945600.0
4476,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10891..DPN.453010891.2023.10.19.00.00.00.000.N.miniseed,1697673600.0,1697760000.0
4477,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17809..DPE.453017809.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
4478,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10252..DPZ.453010252.2023.10.19.00.00.00.000.Z.miniseed,1697673600.0,1697760000.0
4479,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18340..DPE.453018340.2023.10.24.00.00.00.000.E.miniseed,1698105600.0,1698192000.0
4480,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10891..DPZ.453010891.2023.10.11.00.00.00.000.Z.miniseed,1696982400.0,1697068800.0
4481,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10430..DPN.453010430.2023.10.24.00.00.00.000.N.miniseed,1698105600.0,1698192000.0
4482,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10901..DPN.453010901.2023.10.25.00.00.00.000.N.miniseed,1698192000.0,1698243986.0
4483,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15350..DPN.453015350.2023.10.10.00.00.00.000.N.miniseed,1696896000.0,1696982399.0
4484,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10830..DPZ.453010830.2023.10.13.00.00.00.000.Z.miniseed,1697155200.0,1697241600.0
4485,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17859..DPN.453017859.2023.09.29.00.00.00.000.N.miniseed,1695945600.0,1696032000.0
4486,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15907..DPN.453015907.2023.10.15.00.00.00.000.N.miniseed,1697328000.0,1697414400.0
4487,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15869..DPN.453015869.2023.09.27.08.19.50.000.N.miniseed,1695802790.0,1695859200.0
4488,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18411..DPZ.453018411.2023.10.22.00.00.00.000.Z.miniseed,1697932800.0,1698019200.0
4489,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15288..DPN.453015288.2023.10.17.00.00.00.000.N.miniseed,1697500800.0,1697587200.0
4490,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10721..DPE.453010721.2023.09.28.10.46.34.000.E.miniseed,1695897994.0,1695945600.0
4491,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14837..DPE.453014837.2023.10.11.00.00.00.000.E.miniseed,1696982400.0,1697068800.0
4492,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09529..DPE.453009529.2023.10.13.00.00.00.000.E.miniseed,1697155200.0,1697241600.0
4493,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16707..DPN.453016707.2023.10.04.00.00.00.000.N.miniseed,1696377600.0,1696464000.0
4494,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15427..DPZ.453015427.2023.10.06.00.00.00.000.Z.miniseed,1696550400.0,1696636800.0
4495,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15576..DPN.453015576.2023.10.20.00.00.00.000.N.miniseed,1697760000.0,1697846400.0
4496,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09218..DPE.453009218.2023.10.21.00.00.00.000.E.miniseed,1697846400.0,1697932800.0
4497,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16507..DPZ.453016507.2023.10.21.00.00.00.000.Z.miniseed,1697846400.0,1697932800.0
4498,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18042..DPZ.453018042.2023.10.24.00.00.00.000.Z.miniseed,1698105600.0,1698192000.0
4499,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10252..DPE.453010252.2023.09.26.09.45.26.000.E.miniseed,1695721526.0,1695772800.0
4500,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16814..DPZ.453016814.2023.10.22.00.00.00.000.Z.miniseed,1697932800.0,1698019200.0
4501,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14768..DPN.453014768.2023.10.01.00.00.00.000.N.miniseed,1696118400.0,1696204800.0
4502,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09218..DPN.453009218.2023.10.09.00.00.00.000.N.miniseed,1696809600.0,1696896000.0
4503,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15350..DPZ.453015350.2023.10.05.00.00.00.000.Z.miniseed,1696464000.0,1696550400.0
4504,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09508..DPN.453009508.2023.10.11.00.00.00.000.N.miniseed,1696982400.0,1697068800.0
4505,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05038..DPN.453005038.2023.10.03.00.00.00.000.N.miniseed,1696291200.0,1696377600.0
4506,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10913..DPE.453010913.2023.09.28.00.00.00.000.E.miniseed,1695859200.0,1695945600.0
4507,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10359..DPE.453010359.2023.10.18.00.00.00.000.E.miniseed,1697587200.0,1697673600.0
4508,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18462..DPN.453018462.2023.10.16.00.00.00.000.N.miniseed,1697414400.0,1697500800.0
4509,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17892..DPN.453017892.2023.10.02.00.00.00.000.N.miniseed,1696204800.0,1696291200.0
4510,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17016..DPN.453017016.2023.10.08.00.00.00.000.N.miniseed,1696723200.0,1696809600.0
4511,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15007..DPN.453015007.2023.10.14.00.00.00.000.N.miniseed,1697241600.0,1697328000.0
4512,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14565..DPE.453014565.2023.10.05.00.00.00.000.E.miniseed,1696464000.0,1696550400.0
4513,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18011..DPN.453018011.2023.09.29.00.00.00.000.N.miniseed,1695945600.0,1696032000.0
4514,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17534..DPN.453017534.2023.10.05.00.00.00.000.N.miniseed,1696464000.0,1696550400.0
4515,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17215..DPN.453017215.2023.09.28.12.29.46.000.N.miniseed,1695904186.0,1695945600.0
4516,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10820..DPN.453010820.2023.10.24.00.00.00.000.N.miniseed,1698105600.0,1698192000.0
4517,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10485..DPE.453010485.2023.09.29.00.00.00.000.E.miniseed,1695945600.0,1696032000.0
4518,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10358..DPE.453010358.2023.10.16.00.00.00.000.E.miniseed,1697414400.0,1697500800.0
4519,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05338..DPE.453005338.2023.10.20.00.00.00.000.E.miniseed,1697760000.0,1697846400.0
4520,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17456..DPN.453017456.2023.10.20.00.00.00.000.N.miniseed,1697760000.0,1697846400.0
4521,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09529..DPE.453009529.2023.10.10.00.00.00.000.E.miniseed,1696896000.0,1696982399.0
4522,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10591..DPZ.453010591.2023.10.21.00.00.00.000.Z.miniseed,1697846400.0,1697932800.0
4523,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16793..DPZ.453016793.2023.09.27.00.00.00.000.Z.miniseed,1695772800.0,1695859200.0
4524,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17542..DPE.453017542.2023.10.09.00.00.00.000.E.miniseed,1696809600.0,1696896000.0
4525,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17273..DPN.453017273.2023.10.05.00.00.00.000.N.miniseed,1696464000.0,1696550400.0
4526,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18411..DPZ.453018411.2023.10.03.00.00.00.000.Z.miniseed,1696291200.0,1696377600.0
4527,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10778..DPE.453010778.2023.10.18.00.00.00.000.E.miniseed,1697587200.0,1697673600.0
4528,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10798..DPZ.453010798.2023.10.04.00.00.00.000.Z.miniseed,1696377600.0,1696464000.0
4529,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14768..DPN.453014768.2023.09.28.00.00.00.000.N.miniseed,1695859200.0,1695945600.0
4530,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10898..DPE.453010898.2023.10.17.00.00.00.000.E.miniseed,1697500800.0,1697587200.0
4531,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17534..DPZ.453017534.2023.10.07.00.00.00.000.Z.miniseed,1696636800.0,1696723200.0
4532,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14837..DPE.453014837.2023.10.10.00.00.00.000.E.miniseed,1696896000.0,1696982399.0
4533,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17544..DPE.453017544.2023.10.12.00.00.00.000.E.miniseed,1697068800.0,1697155200.0
4534,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10872..DPE.453010872.2023.10.11.00.00.00.000.E.miniseed,1696982400.0,1697068800.0
4535,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17534..DPN.453017534.2023.10.16.00.00.00.000.N.miniseed,1697414400.0,1697500800.0
4536,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17534..DPZ.453017534.2023.10.04.00.00.00.000.Z.miniseed,1696377600.0,1696464000.0
4537,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17373..DPE.453017373.2023.09.27.00.00.00.000.E.miniseed,1695772800.0,1695859200.0
4538,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14457..DPE.453014457.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
4539,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15672..DPN.453015672.2023.10.22.00.00.00.000.N.miniseed,1697932800.0,1698019200.0
4540,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15427..DPZ.453015427.2023.09.30.00.00.00.000.Z.miniseed,1696032000.0,1696118400.0
4541,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17227..DPZ.453017227.2023.10.19.00.00.00.000.Z.miniseed,1697673600.0,1697760000.0
4542,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17544..DPE.453017544.2023.10.03.00.00.00.000.E.miniseed,1696291200.0,1696377600.0
4543,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10399..DPE.453010399.2023.10.24.00.00.00.000.E.miniseed,1698105600.0,1698192000.0
4544,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10845..DPE.453010845.2023.10.19.00.00.00.000.E.miniseed,1697673600.0,1697760000.0
4545,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17723..DPZ.453017723.2023.10.24.00.00.00.000.Z.miniseed,1698105600.0,1698192000.0
4546,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.04275..DPZ.453004275.2023.10.13.00.00.00.000.Z.miniseed,1697155200.0,1697241600.0
4547,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18352..DPE.453018352.2023.09.29.00.00.00.000.E.miniseed,1695945600.0,1696032000.0
4548,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18042..DPN.453018042.2023.10.24.00.00.00.000.N.miniseed,1698105600.0,1698192000.0
4549,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09304..DPZ.453009304.2023.10.16.00.00.00.000.Z.miniseed,1697414400.0,1697500800.0
4550,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10737..DPE.453010737.2023.10.08.00.00.00.000.E.miniseed,1696723200.0,1696809600.0
4551,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10922..DPZ.453010922.2023.10.20.00.00.00.000.Z.miniseed,1697760000.0,1697846400.0
4552,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14565..DPE.453014565.2023.10.10.00.00.00.000.E.miniseed,1696896000.0,1696982399.0
4553,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14565..DPE.453014565.2023.10.16.00.00.00.000.E.miniseed,1697414400.0,1697500800.0
4554,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14578..DPE.453014578.2023.10.25.00.00.00.000.E.miniseed,1698192000.0,1698278400.0
4555,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17273..DPE.453017273.2023.10.07.00.00.00.000.E.miniseed,1696636800.0,1696723200.0
4556,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16006..DPE.453016006.2023.09.28.08.09.06.000.E.miniseed,1695888546.0,1695945600.0
4557,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18895..DPZ.453018895.2023.10.19.00.00.00.000.Z.miniseed,1697673600.0,1697760000.0
4558,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05179..DPZ.453005179.2023.10.02.00.00.00.000.Z.miniseed,1696204800.0,1696291200.0
4559,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10759..DPN.453010759.2023.10.17.00.00.00.000.N.miniseed,1697500800.0,1697587200.0
4560,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10205..DPZ.453010205.2023.10.03.00.00.00.000.Z.miniseed,1696291200.0,1696377600.0
4561,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09501..DPE.453009501.2023.10.04.00.00.00.000.E.miniseed,1696377600.0,1696464000.0
4562,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16684..DPZ.453016684.2023.10.07.00.00.00.000.Z.miniseed,1696636800.0,1696723200.0
4563,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14411..DPN.453014411.2023.09.29.00.00.00.000.N.miniseed,1695945600.0,1696032000.0
4564,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14537..DPZ.453014537.2023.10.25.00.00.00.000.Z.miniseed,1698192000.0,1698244522.0
4565,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10586..DPN.453010586.2023.10.04.00.00.00.000.N.miniseed,1696377600.0,1696464000.0
4566,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10430..DPN.453010430.2023.10.03.00.00.00.000.N.miniseed,1696291200.0,1696377600.0
4567,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15427..DPE.453015427.2023.10.16.00.00.00.000.E.miniseed,1697414400.0,1697500800.0
4568,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10935..DPE.453010935.2023.10.02.00.00.00.000.E.miniseed,1696204800.0,1696291200.0
4569,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15350..DPE.453015350.2023.10.13.00.00.00.000.E.miniseed,1697155200.0,1697241600.0
