network,station,channel,latitude,longitude,elevation,serial_number
KD,77,DPZ,41.42710789,25.687234559039663,329.7742209631728,453010359
KD,28,DPZ,41.440738737490086,25.668489833348445,226.9963172804533,453015753
KD,89,DPZ,41.43601711143343,25.689521559017003,317.4889518413598,453014837
KD,26,DPZ,41.43536377242776,25.66906930688952,275.4249291784703,453018536
KD,30,DPZ,41.444626116005686,25.66848417803693,249.9630681818182,453014753
KD,4,DPZ,41.44081644994334,25.65946864164589,338.1713881,453016870
KD,5,DPZ,41.44297563,25.66011598816193,321.4056818181818,453010199
KD,106,DPZ,41.42113483946459,25.699106323419265,312.1385269121813,453004275
KD,168,DPZ,41.43255434371671,25.720467247892355,287.9648725212465,453010737
KD,118,DPZ,41.42929794428895,25.70243222992352,292.6807365439093,453017456
KD,80,DPZ,41.4330939,25.68687366430878,291.67507082152974,453017723
KD,95,DPZ,41.43079303120397,25.69327784,352.0031161473088,453017613
KD,137,DPZ,41.41747066572805,25.711201457983005,405.4934844192635,453010373
KD,3,DPZ,41.438436408419264,25.660020024073653,310.54475920679886,453010890
KD,231,DPZ,41.436713491501415,25.69910283381303,248.29830028328607,453010891
KD,102,DPZ,41.42818160010199,25.696023408849857,345.5201133144476,453016788
KD,110,DPZ,41.42972565155241,25.699166408878185,317.17450424929183,453016878
KD,105,DPZ,41.43531660434278,25.695921736577905,277.74787535410763,453009228
KD,1,DPZ,41.43458450946459,25.66103200330595,305.2798866855524,453017858
KD,148,DPZ,41.424150740531246,25.714062725400563,340.6931818181818,453009515
KD,212,DPZ,41.43468416196317,25.741094018869685,416.55609065155807,453010776
KD,83,DPZ,41.42141302548442,25.69070424693201,410.0985835694051,453010409
KD,126,DPZ,41.42970031106534,25.705449094221592,306.6411931818182,453016798
KD,117,DPZ,41.42763596209375,25.702465471607955,293.3994318181818,453014768
KD,98,DPZ,41.43766821154107,25.69343634609065,270.7538243626062,453004973
KD,124,DPZ,41.42534237,25.705171571300284,319.2226628895184,453005179
KD,132,DPZ,41.42452161425213,25.70787125778753,329.2195467422096,453018352
KD,111,DPZ,41.43252252,25.69935854723796,294.30113314447595,453014457
KD,116,DPZ,41.425247999067984,25.702244660997167,301.1342776203966,453010820
KD,204,DPZ,41.43640999008498,25.734925243175635,355.1617563739377,453004909
KD,49,DPZ,41.425441895189806,25.678341522665725,362.0736543909349,453010740
KD,6,DPZ,41.445524160050994,25.65990183948158,275.1900849858357,453015016
KD,113,DPZ,41.41861241266572,25.70354396690936,408,453015576
KD,198,DPZ,41.43611242871671,25.731924171373933,296.45184135977337,453018365
KD,209,DPZ,41.43678028282153,25.738247737943343,377.9192634560907,453009220
KD,179,DPZ,41.42205944521529,25.72634176962323,419.4869688,453018340
KD,205,DPZ,41.438689100389205,25.73490711460511,326.6085227272727,453015255
KD,150,DPZ,41.42856805,25.71424147876204,283.63654390934846,453009501
KD,144,DPZ,41.43358726908499,25.71117164,256.17620396600563,453015249
KD,133,DPZ,41.426916797835226,25.70787650712216,295.4536931818181,453016203
KD,159,DPZ,41.42975218225495,25.71651939802833,340.14504249291787,453015869
KD,62,DPZ,41.43434302729661,25.682178971271185,268.8454802259887,453010386
KD,143,DPZ,41.43121110057507,25.711149693597733,283.7929178470255,453005283
KD,151,DPZ,41.430714389518414,25.714169578382435,314.9286119,453017683
KD,11,DPZ,41.441168608617566,25.662772923073653,299.1589235127479,453018895
KD,199,DPZ,41.43833691713637,25.73186596542898,293.5713068181818,453010202
KD,109,DPZ,41.42803534421247,25.69996538101983,277.5039660056657,453017024
KD,173,DPZ,41.42401374267138,25.723323209637392,354.6,453010691
KD,228,DPZ,41.43518064,25.711971547708213,266.4980169971671,453017534
KD,165,DPZ,41.425749587830026,25.72023407,328.9084985835694,453018940
KD,107,DPZ,41.42270412558641,25.69923372851558,290.4691218130312,453010915
KD,158,DPZ,41.42823693466193,25.717116295923294,329.6744318181818,453017455
KD,235,DPZ,41.43660053449575,25.71623443,259.1399433427762,453009574
KD,13,DPZ,41.44597467706799,25.66279874269405,253.2730878186969,453015007
KD,10,DPZ,41.43913608665625,25.663073802068187,278.4443181818182,453010841
KD,166,DPZ,41.42836905712181,25.72060389566005,327.9895184135977,453005230
KD,130,DPZ,41.41999195089235,25.70812180218131,365.4254957507082,453010705
KD,65,DPZ,41.440915964107646,25.68177462513597,245.09291784702552,453009548
KD,129,DPZ,41.41738614534659,25.708157086184656,396.1002841,453005038
KD,160,DPZ,41.43305311661473,25.71680464117847,288.45240793201134,453010368
KD,178,DPZ,41.41968832199148,25.726381899622154,349.09829545454545,453010197
KD,232,DPZ,41.43766922190368,25.726918898946177,266.25070821529744,453010591
KD,127,DPZ,41.43182151611364,25.70500824242613,283.3017045454545,453016980
KD,175,DPZ,41.42853667894051,25.72321853,317.33342776203966,453017859
KD,177,DPZ,41.43266040367139,25.72295018273088,285.9257790368272,453010845
KD,123,DPZ,41.42317726,25.705365880070826,337.8286119,453010898
KD,114,DPZ,41.42072868793484,25.70296084516714,361.8348441926346,453018531
KD,108,DPZ,41.42543298,25.699342077427765,283.32237960339944,453010721
KD,100,DPZ,41.42378572,25.696629167124648,347.7424929,453014972
KD,63,DPZ,41.43626159848579,25.68153319746875,263.6735795454545,453010524
KD,152,DPZ,41.43339282249008,25.71530049714448,288.2526912181303,453017877
KD,121,DPZ,41.41812255762039,25.70529789472521,458.1532577903683,453014537
KD,122,DPZ,41.42033891832295,25.705920909331443,373.4974504249291,453005338
KD,171,DPZ,41.41937797,25.72333804485269,327.0373937677054,453015367
KD,192,DPZ,41.43579806986403,25.72886973231161,289.4305949008499,453014411
KD,142,DPZ,41.42909548915298,25.71111716669405,316.4745042492918,453017724
KD,131,DPZ,41.42208290224362,25.708504773371104,332.5543909348442,453017940
KD,180,DPZ,41.42423056564023,25.72611377430878,360.0382436260623,453014976
KD,172,DPZ,41.42173732058357,25.72328613173371,342.73002832861187,453017930
KD,103,DPZ,41.43037242823796,25.696205106243625,325.3206798866855,453020193
KD,112,DPZ,41.43438760198584,25.698833548167137,289.86543909348444,453010763
KD,64,DPZ,41.43880833147309,25.68176616574221,255.22181303116147,453005441
KD,187,DPZ,41.42458324316997,25.729250318696884,396.1419263,453010800
KD,174,DPZ,41.42644686555965,25.72341255019602,345.61960227272726,453009529
KD,119,DPZ,41.43237055807082,25.701876561379606,264.98130311614733,453010221
KD,138,DPZ,41.41966610956941,25.71124604250991,352.8864023,453017892
KD,44,DPZ,41.43607955666006,25.67531919026912,274.2065155807365,453010277
KD,125,DPZ,41.42711495,25.70503073229745,310.3005666,453009410
KD,186,DPZ,41.42228895751841,25.729290821538243,433.5317280453258,453018596
KD,146,DPZ,41.41944978424079,25.71429575543343,371.9507082152975,453015288
KD,135,DPZ,41.431487589235125,25.708102553824364,325.42181303116143,453015729
KD,70,DPZ,41.431569688827686,25.68382390866102,270.23983050847454,453015678
KD,167,DPZ,41.43072078753824,25.72063749,296.3359773371105,453014565
KD,156,DPZ,41.42369435976771,25.71718722991502,338.84844192634563,453017282
KD,195,DPZ,41.42950048013068,25.732190432295454,345.42414772727267,453019744
KD,55,DPZ,41.43881255,25.67813107339773,269.3627840909091,453010485
KD,41,DPZ,41.42949788713881,25.67564363,292.8895184135977,453010399
KD,224,DPZ,41.44226490086119,25.657546342277623,396.7373937677053,453010505
KD,136,DPZ,41.43380954814448,25.707910423529743,302.57478753541074,453017442
KD,52,DPZ,41.43176052696876,25.678109563900566,291.9349431818182,453017273
KD,147,DPZ,41.42191792870255,25.714201901790368,370.8745042492918,453014578
KD,140,DPZ,41.42475827272728,25.711266776051136,361.3477272727272,453009275
KD,200,DPZ,41.42790416524079,25.73472323,381.5294618,453014605
KD,66,DPZ,41.42242519973371,25.684357570844192,374.1790368271955,453019267
KD,194,DPZ,41.42736380110796,25.731666375460225,373.27357954545454,453003761
KD,71,DPZ,41.43379102315298,25.684139692617567,263.5577903682719,453008936
KD,57,DPZ,41.42289047358357,25.681373726158643,356.3201133144476,453010317
KD,234,DPZ,41.43631198578976,25.723557541187503,270.4326704545455,453010813
KD,67,DPZ,41.42478557318131,25.68423526061757,346.05354107648725,453009769
KD,39,DPZ,41.42487472630966,25.67575152,328.4386363636364,453010252
KD,149,DPZ,41.42633243,25.71423956042493,345.1694050991501,453017521
KD,23,DPZ,41.42874953683003,25.66939169,368.8181303116148,453017878
KD,74,DPZ,41.44054270301417,25.68411806374504,237.7263456090652,453010867
KD,32,DPZ,41.42896041121813,25.672213986767705,349.7104815864023,453018011
KD,141,DPZ,41.42661729744759,25.71090850471671,344.0342776203966,453010358
KD,193,DPZ,41.42492938,25.732172405076486,420.2631728045326,453015248
KD,31,DPZ,41.42674438574221,25.67234106798301,358.9447592067989,453010188
KD,50,DPZ,41.427605098643056,25.67807851040793,352.1798866855524,453016598
KD,169,DPZ,41.43478990628409,25.720065663795456,272.5582386363636,453015604
KD,59,DPZ,41.42744761599148,25.681339529849435,340.72159090909093,453014479
KD,72,DPZ,41.43594721210796,25.68410328077273,280.88863636363635,453010421
KD,154,DPZ,41.41926123984136,25.717145886711048,385.6526912181304,453010778
KD,191,DPZ,41.43368576847443,25.72929555823864,313.371875,453010857
KD,134,DPZ,41.42920018648725,25.708557565138808,313.7824362606233,453016507
KD,56,DPZ,41.44077249575637,25.678200035419263,258.0203966005666,453009914
KD,54,DPZ,41.43681252078187,25.67870339373938,287.8518413597734,453007499
KD,222,DPZ,41.44685168128613,25.657376807835693,286.41699716713885,453010495
KD,223,DPZ,41.44450702886648,25.65736450850852,321.2454545454545,453010406
KD,197,DPZ,41.43380626278977,25.73173031771876,283.3133522727273,453017875
KD,233,DPZ,41.43688121954674,25.71939147403966,262.77847025495754,453010430
KD,188,DPZ,41.42637767704816,25.72982451,367.6872521246459,453016707
KD,190,DPZ,41.43155505715298,25.728966970730884,332.43541076487253,453018839
KD,145,DPZ,41.41721473202556,25.71431377794602,426.5113636363636,453010215
KD,189,DPZ,41.42888701514489,25.72928248061364,346.31193181818185,453018739
KD,58,DPZ,41.42510352219546,25.68120768317847,335.23144475920685,453017544
KD,164,DPZ,41.42350996647309,25.719734844674218,297.0546742209632,453015884
KD,53,DPZ,41.43442566713314,25.67845166806799,289.8206798866855,453004548
KD,73,DPZ,41.43831134561189,25.68417239,256.9895184135977,453009304
KD,69,DPZ,41.42932621343343,25.68457589235128,301.41501416430594,453014712
KD,170,DPZ,41.41736135409916,25.723210832872525,381.2776203966006,453010586
KD,184,DPZ,41.43335095028977,25.725909854170457,303.95454545454544,453017215
KD,162,DPZ,41.419070809237965,25.720618409815867,377.6869688385269,453018843
KD,139,DPZ,41.42215512084702,25.71128400754957,334.77365439093484,453014599
KD,48,DPZ,41.423213578371104,25.67846722474504,405.10764872521247,453010922
KD,51,DPZ,41.429991034470255,25.678082164773368,318.8518413597734,453010753
KD,128,DPZ,41.43473950188068,25.70544468369886,261.6650568181818,453018638
KD,155,DPZ,41.421498630784704,25.717328400373933,365.6379603399433,453020247
KD,33,DPZ,41.43115849573654,25.67207831584986,326.8118980169972,453014461
KD,43,DPZ,41.433803630207386,25.67510651372443,266.73835227272724,453017130
KD,163,DPZ,41.42127487214204,25.72029649524148,320.5892045454545,453015636
KD,68,DPZ,41.42720954532295,25.68447072236827,305.5903682719547,453010278
KD,182,DPZ,41.42911514,25.72621831778187,319.2444759206799,453017223
KD,153,DPZ,41.41709639849009,25.71724132010482,429.6246458923513,453016490
KD,60,DPZ,41.42967979883853,25.68105399,321.2750708215297,453017929
KD,61,DPZ,41.432098781250005,25.68121875709944,286.80738636363634,453018272
KD,157,DPZ,41.42604837816714,25.71704363407932,294.9512747875354,453009309
KD,161,DPZ,41.41673922161648,25.72077594222728,447.8980113636363,453016970
KD,218,DPZ,41.43764919175852,25.747671126857952,334.96590909090907,453010935
KD,45,DPZ,41.43830020395184,25.67518226109632,279.3926345609065,453017018
KD,219,DPZ,41.43998292114731,25.747088348453257,329.4099150141643,453017016
KD,226,DPZ,41.43703932434844,25.69614727428895,257.1657223796034,453016684
KD,90,DPZ,41.437763458436265,25.68975820304249,292.3263456090652,453010222
KD,42,DPZ,41.431619381014166,25.67526364,277.5237960339944,453017853
KD,14,DPZ,41.44788566430878,25.662775440988668,228.1291784702549,453017373
KD,27,DPZ,41.43771058,25.66911688303409,232.0258522727273,453010759
KD,227,DPZ,41.44274291078187,25.67736154487252,229.4985835694051,453009806
KD,46,DPZ,41.44060259913881,25.67498116522096,270.94164305949005,453010872
KD,91,DPZ,41.42186315391501,25.693357850331445,390.9558073654391,453009332
KD,85,DPZ,41.42629235504533,25.690429569410764,334.09376770538245,453009508
KD,34,DPZ,41.43351405289235,25.67236361519264,286.0311614730878,453003659
KD,37,DPZ,41.44014682246459,25.67194998584702,228.96770538243624,453010901
KD,9,DPZ,41.43682703730878,25.663235061883857,261.2407932011332,453015907
KD,96,DPZ,41.43287511943909,25.692946439101984,344.6002833,453015157
KD,104,DPZ,41.43360681493768,25.69602167566856,306.22974504249294,453016415
KD,201,DPN,41.429657395643055,25.73428324501416,342.86203966005667,453005322
KD,196,DPN,41.43155908213882,25.732221468838528,318.21813031161474,453006524
KD,12,DPN,41.44365747,25.663199796414776,274.90568181818185,453006569
KD,207,DPN,41.43229193248159,25.73773065060623,341.43371104815867,453006585
KD,217,DPN,41.43941295974716,25.74372918417897,366.7928977272728,453007111
KD,202,DPN,41.43194591593201,25.73512900610765,302.3144476,453007357
KD,22,DPN,41.446187317274784,25.66577496412181,230.3716714,453014564
KD,208,DPN,41.43440065621876,25.73807862169034,391.1176136363637,453014938
KD,206,DPN,41.43054945844476,25.73748896,359.84334277620394,453015427
KD,115,DPN,41.42300764069972,25.70257694284136,336.37620396600573,453015562
KD,203,DPN,41.43412663741643,25.73513531963456,370.53937677053824,453015730
KD,211,DPN,41.43250846694335,25.741126556643056,410.7866856,453015967
KD,216,DPN,41.43733516005949,25.743872872526907,408.73597733711046,453016006
KD,181,DPN,41.42643217709943,25.72588766477273,335.2269886363636,453017952
KD,40,DPN,41.42689662747309,25.67540756186119,310.5269121813031,453018308
KD,220,DPN,41.44020115484136,25.75010041690935,374.92719546742205,453018462
KD,38,DPN,41.44358454485835,25.67171084938244,242.42634560906515,453009629
KD,19,DPN,41.439516310613634,25.666000556818187,246.0321022727273,453004916
KD,76,DPN,41.42445453977557,25.68756251514773,345.9423295454546,453016814
KD,120,DPN,41.43449982011332,25.70150211710198,308.63796033994333,453018042
KD,97,DPN,41.43514204579321,25.69283508449008,339.20991501416427,453018411
KD,230,DPN,41.440711687898016,25.73908883992351,324.55297450424933,453009448
KD,225,DPN,41.44050086034375,25.73643066,313.4644886363636,453018157
KD,78,DPN,41.42897047,25.687271451858354,303.0147309,453009431
KD,36,DPN,41.43801720502841,25.671986172818183,238.93607954545453,453010509
KD,185,DPN,41.435774743626055,25.72583786401133,280.0184135977337,453014625
KD,84,DPN,41.42416876107932,25.690345879620395,373.75070821529744,453010275
KD,21,DPN,41.44344366431728,25.66651995282436,266.75325779036825,453010913
KD,29,DPN,41.44298665155241,25.669036574589235,266.67677053824366,453017227
KD,99,DPN,41.421519258042615,25.69559054023864,408.1071022727273,453010181
KD,87,DPN,41.43069198,25.68966791,338.2674220963173,453018539
KD,210,DPN,41.438925528909095,25.73797355822443,354.52386363636367,453010916
KD,215,DPN,41.43495833664488,25.74411589962784,413.6213068181818,453016694
KD,81,DPN,41.43628870690057,25.68701197581533,311.8767045454546,453017542
KD,20,DPN,41.44164430356374,25.665886012288944,296.5376770538244,453014648
KD,15,DPN,41.43054966713031,25.66635572237677,301.96373937677055,453010893
KD,229,DPN,41.434948279056655,25.716110722832862,276.8011331444759,453009654
KD,214,DPN,41.43948235694051,25.74068733710482,335.3444759206799,453010205
KD,7,DPN,41.44763893609375,25.65992835508807,268.22897727272726,453017809
KD,93,DPN,41.42632167327479,25.693300812093486,360.8365439093485,453010230
KD,213,DPN,41.43732634328693,25.74082039631534,357.33011363636365,453018463
KD,18,DPN,41.43710699052408,25.66639501083853,227.0232294617564,453014764
KD,8,DPN,41.43466325,25.66330279,235.72351274787533,453010830
KD,86,DPN,41.42865336,25.69035255478187,326.2586402266289,453010330
KD,2,DPN,41.43658819167705,25.66064678,303.11954674220965,453009268
KD,17,DPN,41.43493626,25.66620451513315,275.23512747875355,453009637
KD,94,DPN,41.42833247307365,25.693627151543907,356.12549575070824,453010817
KD,176,DPN,41.43076040908239,25.723341507082388,305.59602272727267,453010899
KD,82,DPN,41.43807309516762,25.687300320082382,277.36846590909096,453015672
KD,92,DPN,41.42388893436261,25.69309020209915,355.9626062322946,453015350
KD,88,DPN,41.43337342470738,25.69044681723296,311.78522727272724,453010304
KD,79,DPN,41.43118158875921,25.68736767562889,311.7660056657224,453010454
KD,47,DPN,41.442381618501415,25.67450721294617,228.0949008498584,453010798
KD,25,DPN,41.43311306,25.66908381920904,323.7101694915254,453008825
KD,24,DPN,41.43083892822379,25.669250820580736,338.8558073654391,453010177
KD,75,DPN,41.42210850568839,25.687343005167143,435.3087818696884,453009218
KD,221,DPN,41.44912286174432,25.657811140599435,254.5321022727273,453010294
KD,101,DPN,41.42588009,25.69605803823796,347.5628895184136,453010706
KD,183,DPN,41.43109229698583,25.72607486355524,312.0657223796034,453009270
KD,16,DPN,41.432857602926354,25.666166458447595,305.53852691218134,453016793
KD,35,DPN,41.43579853256941,25.672168628886684,261.8524079320113,453010190
KD,77,DPN,41.42710789,25.687234559039663,329.7742209631728,453010359
KD,28,DPN,41.440738737490086,25.668489833348445,226.9963172804533,453015753
KD,89,DPN,41.43601711143343,25.689521559017003,317.4889518413598,453014837
KD,26,DPN,41.43536377242776,25.66906930688952,275.4249291784703,453018536
KD,30,DPN,41.444626116005686,25.66848417803693,249.9630681818182,453014753
KD,4,DPN,41.44081644994334,25.65946864164589,338.1713881,453016870
KD,5,DPN,41.44297563,25.66011598816193,321.4056818181818,453010199
KD,106,DPN,41.42113483946459,25.699106323419265,312.1385269121813,453004275
KD,168,DPN,41.43255434371671,25.720467247892355,287.9648725212465,453010737
KD,118,DPN,41.42929794428895,25.70243222992352,292.6807365439093,453017456
KD,80,DPN,41.4330939,25.68687366430878,291.67507082152974,453017723
KD,95,DPN,41.43079303120397,25.69327784,352.0031161473088,453017613
KD,137,DPN,41.41747066572805,25.711201457983005,405.4934844192635,453010373
KD,3,DPN,41.438436408419264,25.660020024073653,310.54475920679886,453010890
KD,231,DPN,41.436713491501415,25.69910283381303,248.29830028328607,453010891
KD,102,DPN,41.42818160010199,25.696023408849857,345.5201133144476,453016788
KD,110,DPN,41.42972565155241,25.699166408878185,317.17450424929183,453016878
KD,105,DPN,41.43531660434278,25.695921736577905,277.74787535410763,453009228
KD,1,DPN,41.43458450946459,25.66103200330595,305.2798866855524,453017858
KD,148,DPN,41.424150740531246,25.714062725400563,340.6931818181818,453009515
KD,212,DPN,41.43468416196317,25.741094018869685,416.55609065155807,453010776
KD,83,DPN,41.42141302548442,25.69070424693201,410.0985835694051,453010409
KD,126,DPN,41.42970031106534,25.705449094221592,306.6411931818182,453016798
KD,117,DPN,41.42763596209375,25.702465471607955,293.3994318181818,453014768
KD,98,DPN,41.43766821154107,25.69343634609065,270.7538243626062,453004973
KD,124,DPN,41.42534237,25.705171571300284,319.2226628895184,453005179
KD,132,DPN,41.42452161425213,25.70787125778753,329.2195467422096,453018352
KD,111,DPN,41.43252252,25.69935854723796,294.30113314447595,453014457
KD,116,DPN,41.425247999067984,25.702244660997167,301.1342776203966,453010820
KD,204,DPN,41.43640999008498,25.734925243175635,355.1617563739377,453004909
KD,49,DPN,41.425441895189806,25.678341522665725,362.0736543909349,453010740
KD,6,DPN,41.445524160050994,25.65990183948158,275.1900849858357,453015016
KD,113,DPN,41.41861241266572,25.70354396690936,408,453015576
KD,198,DPN,41.43611242871671,25.731924171373933,296.45184135977337,453018365
KD,209,DPN,41.43678028282153,25.738247737943343,377.9192634560907,453009220
KD,179,DPN,41.42205944521529,25.72634176962323,419.4869688,453018340
KD,205,DPN,41.438689100389205,25.73490711460511,326.6085227272727,453015255
KD,150,DPN,41.42856805,25.71424147876204,283.63654390934846,453009501
KD,144,DPN,41.43358726908499,25.71117164,256.17620396600563,453015249
KD,133,DPN,41.426916797835226,25.70787650712216,295.4536931818181,453016203
KD,159,DPN,41.42975218225495,25.71651939802833,340.14504249291787,453015869
KD,62,DPN,41.43434302729661,25.682178971271185,268.8454802259887,453010386
KD,143,DPN,41.43121110057507,25.711149693597733,283.7929178470255,453005283
KD,151,DPN,41.430714389518414,25.714169578382435,314.9286119,453017683
KD,11,DPN,41.441168608617566,25.662772923073653,299.1589235127479,453018895
KD,199,DPN,41.43833691713637,25.73186596542898,293.5713068181818,453010202
KD,109,DPN,41.42803534421247,25.69996538101983,277.5039660056657,453017024
KD,173,DPN,41.42401374267138,25.723323209637392,354.6,453010691
KD,228,DPN,41.43518064,25.711971547708213,266.4980169971671,453017534
KD,165,DPN,41.425749587830026,25.72023407,328.9084985835694,453018940
KD,107,DPN,41.42270412558641,25.69923372851558,290.4691218130312,453010915
KD,158,DPN,41.42823693466193,25.717116295923294,329.6744318181818,453017455
KD,235,DPN,41.43660053449575,25.71623443,259.1399433427762,453009574
KD,13,DPN,41.44597467706799,25.66279874269405,253.2730878186969,453015007
KD,10,DPN,41.43913608665625,25.663073802068187,278.4443181818182,453010841
KD,166,DPN,41.42836905712181,25.72060389566005,327.9895184135977,453005230
KD,130,DPN,41.41999195089235,25.70812180218131,365.4254957507082,453010705
KD,65,DPN,41.440915964107646,25.68177462513597,245.09291784702552,453009548
KD,129,DPN,41.41738614534659,25.708157086184656,396.1002841,453005038
KD,160,DPN,41.43305311661473,25.71680464117847,288.45240793201134,453010368
KD,178,DPN,41.41968832199148,25.726381899622154,349.09829545454545,453010197
KD,232,DPN,41.43766922190368,25.726918898946177,266.25070821529744,453010591
KD,127,DPN,41.43182151611364,25.70500824242613,283.3017045454545,453016980
KD,175,DPN,41.42853667894051,25.72321853,317.33342776203966,453017859
KD,177,DPN,41.43266040367139,25.72295018273088,285.9257790368272,453010845
KD,123,DPN,41.42317726,25.705365880070826,337.8286119,453010898
KD,114,DPN,41.42072868793484,25.70296084516714,361.8348441926346,453018531
KD,108,DPN,41.42543298,25.699342077427765,283.32237960339944,453010721
KD,100,DPN,41.42378572,25.696629167124648,347.7424929,453014972
KD,63,DPN,41.43626159848579,25.68153319746875,263.6735795454545,453010524
KD,152,DPN,41.43339282249008,25.71530049714448,288.2526912181303,453017877
KD,121,DPN,41.41812255762039,25.70529789472521,458.1532577903683,453014537
KD,122,DPN,41.42033891832295,25.705920909331443,373.4974504249291,453005338
KD,171,DPN,41.41937797,25.72333804485269,327.0373937677054,453015367
KD,192,DPN,41.43579806986403,25.72886973231161,289.4305949008499,453014411
KD,142,DPN,41.42909548915298,25.71111716669405,316.4745042492918,453017724
KD,131,DPN,41.42208290224362,25.708504773371104,332.5543909348442,453017940
KD,180,DPN,41.42423056564023,25.72611377430878,360.0382436260623,453014976
KD,172,DPN,41.42173732058357,25.72328613173371,342.73002832861187,453017930
KD,103,DPN,41.43037242823796,25.696205106243625,325.3206798866855,453020193
KD,112,DPN,41.43438760198584,25.698833548167137,289.86543909348444,453010763
KD,64,DPN,41.43880833147309,25.68176616574221,255.22181303116147,453005441
KD,187,DPN,41.42458324316997,25.729250318696884,396.1419263,453010800
KD,174,DPN,41.42644686555965,25.72341255019602,345.61960227272726,453009529
KD,119,DPN,41.43237055807082,25.701876561379606,264.98130311614733,453010221
KD,138,DPN,41.41966610956941,25.71124604250991,352.8864023,453017892
KD,44,DPN,41.43607955666006,25.67531919026912,274.2065155807365,453010277
KD,125,DPN,41.42711495,25.70503073229745,310.3005666,453009410
KD,186,DPN,41.42228895751841,25.729290821538243,433.5317280453258,453018596
KD,146,DPN,41.41944978424079,25.71429575543343,371.9507082152975,453015288
